username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sacolusa;2017-09-23 17:51;0;1;"BIMMMM CITY TROP FORT MEME FACE À SAKHO LE TITULAIRE #MCICRY";;;#MCICRY;"911619089289838592";https://twitter.com/sacolusa/status/911619089289838592
Akem_Shah;2017-09-23 17:51;0;0;"5-0 #MCICRY @muazzzz jumpa next game";;@muazzzz;#MCICRY;"911619083522555904";https://twitter.com/Akem_Shah/status/911619083522555904
FalseEight;2017-09-23 17:51;0;1;"#Delph has just done what Coutinho has been wastefully trying to do in #LFC previous 2 games. And with 1st attempt. #MCICRY #MCFC";;;#Delph #LFC #MCICRY #MCFC;"911619041713934336";https://twitter.com/FalseEight/status/911619041713934336
yayoinnit;2017-09-23 17:51;0;0;"palace have Man Utd & chelsea still to come,I feel for those fans #MCICRY #EPL";;;#MCICRY #EPL;"911619012441919488";https://twitter.com/yayoinnit/status/911619012441919488
KingHashii;2017-09-23 17:51;0;0;"Man city tearing teams apart #MCICRY";;;#MCICRY;"911619009245786112";https://twitter.com/KingHashii/status/911619009245786112
fabien13000;2017-09-23 17:51;0;0;"5-0 @ManCity m’impressionne #MCICRY";;@ManCity;#MCICRY;"911618999787638784";https://twitter.com/fabien13000/status/911618999787638784
GaboWaLekhosi;2017-09-23 17:51;0;0;"Fabian Delph's goal against Crystal Palace #MCICRY";;;#MCICRY;"911618999296954370";https://twitter.com/GaboWaLekhosi/status/911618999296954370
MessiAddiction;2017-09-23 17:51;0;0;"Man City..So Scary lately..Let's see what are they gonna do against Chelsea next week.. #MCICRY";;;#MCICRY;"911618994242809863";https://twitter.com/MessiAddiction/status/911618994242809863
19Daro64;2017-09-23 17:51;0;1;"Ależ Delph zalutował. Mówiłe, dzisiaj City to nieposkromiona bestia która niszczy Crystal Palace. #MCICRY";;;#MCICRY;"911618957207064577";https://twitter.com/19Daro64/status/911618957207064577
SuhelGMZ;2017-09-23 17:51;0;0;"It's all over, give city the title already! #MCICRY";;;#MCICRY;"911618953943945216";https://twitter.com/SuhelGMZ/status/911618953943945216
PhilipMullzy;2017-09-23 17:51;0;0;"Watch us get battered by chelsea! We always lose the weekend FIFA comes out #MCICRY #MCFC";;;#MCICRY #MCFC;"911618948755533824";https://twitter.com/PhilipMullzy/status/911618948755533824
LFC_Martin_;2017-09-23 17:50;0;1;"Manchester City: 20 goals in 4 Games. #MCICRY pic.twitter.com/0GX9DCrSKc";;;#MCICRY;"911618902693761026";https://twitter.com/LFC_Martin_/status/911618902693761026
Joseso2793;2017-09-23 17:50;0;0;"Que gol tan hermoso acaba de hacer el Manchester City. Lo clavó Delph, pero la elaboración fue del equipo completo. Caviar. #MCICRY";;;#MCICRY;"911618877313945600";https://twitter.com/Joseso2793/status/911618877313945600
SignorinaFia;2017-09-23 17:50;0;3;"FABIAN DELPH WITH AN ABSOLUTE BELTER . @ManCity 5 -v- 0 . @CPFC #MCICRY #Delph #MCFC #WhatAPeach ! #ManCityvPalace";;@ManCity @CPFC;#MCICRY #Delph #MCFC #WhatAPeach #ManCityvPalace;"911618856065609728";https://twitter.com/SignorinaFia/status/911618856065609728
JMar_lewis;2017-09-23 17:50;0;0;"Brilliant finish. #MCICRY #PLonNBC https:// twitter.com/premierleague/ status/911618275775311874 …";;;#MCICRY #PLonNBC;"911618855738445829";https://twitter.com/JMar_lewis/status/911618855738445829
stachini82;2017-09-23 17:50;0;0;"Another cricket score!!! #MCFC #MCICRY https:// twitter.com/premierleague/ status/911618275775311874 …";;;#MCFC #MCICRY;"911618853213523968";https://twitter.com/stachini82/status/911618853213523968
paulottey;2017-09-23 17:50;0;0;"Especially when Fabian Delph is now curling in worldies against you #MCICRY";;;#MCICRY;"911618850998931456";https://twitter.com/paulottey/status/911618850998931456
Collen_Mpila;2017-09-23 17:50;0;0;"Fabian Delph's goal! Take a bow #MCICRY";;;#MCICRY;"911618846578049024";https://twitter.com/Collen_Mpila/status/911618846578049024
SkySport;2017-09-23 17:50;3;3;"#MCICRY : Al 90' arriva anche il gol di #Delph per il definitivo 5 a 0 del #ManchesterCity #SkyPremier pic.twitter.com/ZhHSZFJbfl";;;#MCICRY #Delph #ManchesterCity #SkyPremier;"911618840487964672";https://twitter.com/SkySport/status/911618840487964672
