username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Morphin_Zehra;2017-09-23 14:36;6;6;"Burnley v Huddersfield Town Live Stream : http:// bit.ly/2xqbRxK s1k1g8 #BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL";;;#BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL;"911600204083843073";https://twitter.com/Morphin_Zehra/status/911600204083843073
PJChambers6;2017-09-23 14:36;0;0;"Feels like it could do with something to spark a bit of life #BURHUD #Burnley #TwitterClarets";;;#BURHUD #Burnley #TwitterClarets;"911600100417458176";https://twitter.com/PJChambers6/status/911600100417458176
barmyarmyuk;2017-09-23 14:35;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | (35 minutes - 10 minutes to the interval)";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911599818409115648";https://twitter.com/barmyarmyuk/status/911599818409115648
HTAFCFR;2017-09-23 14:33;0;0;"Les centres de Burnley se multiplient mais Schindler et Zanka veillent au grain jusqu’à présent #utt #burhud";;;#utt #burhud;"911599514074705920";https://twitter.com/HTAFCFR/status/911599514074705920
SRCardsEPL;2017-09-23 14:32;0;0;"30′ Team stats Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/thOV6kRn5e";;;#BURHUD;"911599133076672513";https://twitter.com/SRCardsEPL/status/911599133076672513
Merrybetgold;2017-09-23 14:32;0;0;"Team Statistics Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/6eR8w10h27";;;#BURHUD;"911599131394756610";https://twitter.com/Merrybetgold/status/911599131394756610
barmyarmyuk;2017-09-23 14:30;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | (30)";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911598649687379968";https://twitter.com/barmyarmyuk/status/911598649687379968
HTAFCFR;2017-09-23 14:29;0;0;"Carton jaune pour Arfield suite à une faute sur Smith #utt #burhud";;;#utt #burhud;"911598469126803456";https://twitter.com/HTAFCFR/status/911598469126803456
FourFourTwo;2017-09-23 14:27;18;30;""Dad, why do you do this to yourself?" #BURHUD pic.twitter.com/oOVex77o5d";;;#BURHUD;"911597920318885888";https://twitter.com/FourFourTwo/status/911597920318885888
thervd;2017-09-23 14:25;0;0;"Set-piece delivery has been drivel from both sides at Turf Moor. You'd guess that may need to improve if you want goals. #BURHUD";;;#BURHUD;"911597349453090816";https://twitter.com/thervd/status/911597349453090816
BIG_BIG_SHOW;2017-09-23 14:24;0;0;"Kiwi bloke misses a perfect cross #BURHUD";;;#BURHUD;"911597248001204224";https://twitter.com/BIG_BIG_SHOW/status/911597248001204224
Merrybetgold;2017-09-23 14:24;1;1;"24′ Yellow Card Burnley Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/ojxvWDJDKD";;;#BURHUD;"911597144636887040";https://twitter.com/Merrybetgold/status/911597144636887040
SRCardsEPL;2017-09-23 14:24;0;0;"24′ Yellow Card Burnley (Scott Arfield) #BURHUD pic.twitter.com/1Ympl1Nwrl";;;#BURHUD;"911597134545383424";https://twitter.com/SRCardsEPL/status/911597134545383424
SossieLondon1;2017-09-23 14:23;0;0;"Scott Arfield misses! #BURHUD";;;#BURHUD;"911596895847555073";https://twitter.com/SossieLondon1/status/911596895847555073
thervd;2017-09-23 14:22;0;0;"The top-flight has been waiting 42 years to host #BURHUD , no wonder neither side want to give it away.";;;#BURHUD;"911596524077027328";https://twitter.com/thervd/status/911596524077027328
RobStewart_;2017-09-23 14:21;0;0;"Cork should have been sent off according to @btsportfootball 's Chris Sutton 'for high and dangerous over-the-top challenge' #BURHUD https:// twitter.com/htafcdotcom/st atus/911592733306966023 …";;@btsportfootball;#BURHUD;"911596507392102400";https://twitter.com/RobStewart_/status/911596507392102400
BIG_BIG_SHOW;2017-09-23 14:20;0;0;"Things you’ll hear a lot this #EPL season “mooy did well there” ... “great touch from mooy” #mooy #EPL #BURHUD";;;#EPL #mooy #EPL #BURHUD;"911596168068530176";https://twitter.com/BIG_BIG_SHOW/status/911596168068530176
barmyarmyuk;2017-09-23 14:20;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | (20)";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911596056026189824";https://twitter.com/barmyarmyuk/status/911596056026189824
Muhamadiqbalsy4;2017-09-23 14:19;0;0;"#BURHUD via @premierleague http://www. premierleague.com/match/22394";;@premierleague;#BURHUD;"911595974279041024";https://twitter.com/Muhamadiqbalsy4/status/911595974279041024
HTAFCFR;2017-09-23 14:17;0;0;"Corner bien capté par Pope devant Zanka #utt #burhud";;;#utt #burhud;"911595485042966528";https://twitter.com/HTAFCFR/status/911595485042966528
ozlemdeveciii;2017-09-23 14:17;6;7;"Burnley v Huddersfield Town Live Stream : http:// bit.ly/2xqbRxK s1k1g8 #BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL";;;#BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL;"911595425370705920";https://twitter.com/ozlemdeveciii/status/911595425370705920
SRCardsEPL;2017-09-23 14:17;0;0;"15′ Team stats Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/sHQCEX3HYC";;;#BURHUD;"911595417590276096";https://twitter.com/SRCardsEPL/status/911595417590276096
Merrybetgold;2017-09-23 14:17;0;1;"Team Statistics Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/JukIrcrEmW";;;#BURHUD;"911595416910794752";https://twitter.com/Merrybetgold/status/911595416910794752
HTAFCFR;2017-09-23 14:17;0;0;"Corner pour les Terriers après un centre de Lowe #utt #burhud";;;#utt #burhud;"911595348405178368";https://twitter.com/HTAFCFR/status/911595348405178368
HTAFCFR;2017-09-23 14:16;0;1;"On part pour le meme début de match qu’à West Ham #utt #burhud";;;#utt #burhud;"911595153068105730";https://twitter.com/HTAFCFR/status/911595153068105730
HTAFCFR;2017-09-23 14:15;0;0;"Nouveau corner suite à une intervention de Zanka #utt #burhud";;;#utt #burhud;"911594991545405440";https://twitter.com/HTAFCFR/status/911594991545405440
MattJaggar;2017-09-23 14:14;1;2;"Link for those interested http:// cricfree.sc/watch/live/bur nley-vs-huddersfield-town-live-streaming … #htafc #burhud https:// twitter.com/mattjaggar/sta tus/911592424576880640 …";;;#htafc #burhud;"911594608995524610";https://twitter.com/MattJaggar/status/911594608995524610
HTAFCFR;2017-09-23 14:14;0;1;"Deux grosses interventions de Schindler... #burhud #utt";;;#burhud #utt;"911594516561498112";https://twitter.com/HTAFCFR/status/911594516561498112
k_hol;2017-09-23 14:13;0;1;"On @BBCSport duty for Burnley v Huddersfield this afternoon. Live text here http:// bbc.in/2foRDja #BURHUD #bbcfootball pic.twitter.com/Hs2vDmW79T";;@BBCSport;#BURHUD #bbcfootball;"911594482352746496";https://twitter.com/k_hol/status/911594482352746496
HD_Livestreams;2017-09-23 14:13;0;0;"Burnley vs Huddersfield LIVE HD Stream http:// linkshrink.net/7aFpHJ RT&Follow #BURHUD #Burnley #Huddersfield #PremierLeague";;;#BURHUD #Burnley #Huddersfield #PremierLeague;"911594319135612929";https://twitter.com/HD_Livestreams/status/911594319135612929
HTAFCFR;2017-09-23 14:12;0;0;"Grosse domination de Burnley pour l’instant #burhud #utt";;;#burhud #utt;"911594095784624128";https://twitter.com/HTAFCFR/status/911594095784624128
RobStewart_;2017-09-23 14:11;1;1;"Chris Sutton has told @btsportscore that Jack Cork should have been sent off for "high and dangerous over-the-tackle' #BURHUD";;@btsportscore;#BURHUD;"911593768352145413";https://twitter.com/RobStewart_/status/911593768352145413
barmyarmyuk;2017-09-23 14:11;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | (10)";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911593754775126017";https://twitter.com/barmyarmyuk/status/911593754775126017
lelsrud;2017-09-23 14:10;0;0;"Hbk g11 #2pl #BURHUD #EPL #BurnleyFC #guardofhonour pic.twitter.com/RHiBuDaNvv";;;#2pl #BURHUD #EPL #BurnleyFC #guardofhonour;"911593620536471552";https://twitter.com/lelsrud/status/911593620536471552
HT_ThisMinute;2017-09-23 14:10;0;0;"Huddersfield Town live commentary for Burnley 0 v Huddersfield Town 0 at 15:00 see http:// bit.ly/2xqgpUJ #BURHUD #htafc #livestream";;;#BURHUD #htafc #livestream;"911593521840259074";https://twitter.com/HT_ThisMinute/status/911593521840259074
socceruk1;2017-09-23 14:08;0;0;"Burnley Vs Huddersfield live stream in HD free with no download http:// tgo-tv.co/channel/86.php #BURHUD";;;#BURHUD;"911593088304500738";https://twitter.com/socceruk1/status/911593088304500738
HTAFCFR;2017-09-23 14:07;0;0;"Carton jaune pour Cory suite à une faute sur Sabiri qui partait en contre #utt #burhud";;;#utt #burhud;"911592966694866945";https://twitter.com/HTAFCFR/status/911592966694866945
MattJaggar;2017-09-23 14:07;0;0;"Honest enough tackle from Sabiri but he did leave a foot in. #BURHUD";;;#BURHUD;"911592899900510209";https://twitter.com/MattJaggar/status/911592899900510209
TokerOya;2017-09-23 14:07;6;6;"Burnley v Huddersfield Town Live Stream : http:// bit.ly/2fimMBe s1k1g8 #BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL";;;#BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL;"911592878761283589";https://twitter.com/TokerOya/status/911592878761283589
HTAFCFR;2017-09-23 14:07;0;0;"Le coup franc des Clarets ne donne rien #utt #burhud";;;#utt #burhud;"911592803163082753";https://twitter.com/HTAFCFR/status/911592803163082753
Merrybetgold;2017-09-23 14:07;0;0;"7′ Yellow Card Burnley Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/FNu5Y3CRWF";;;#BURHUD;"911592754953818114";https://twitter.com/Merrybetgold/status/911592754953818114
SRCardsEPL;2017-09-23 14:07;0;0;"7′ Yellow Card Burnley (Jack Cork) #BURHUD pic.twitter.com/7RklmQIzDY";;;#BURHUD;"911592753733279744";https://twitter.com/SRCardsEPL/status/911592753733279744
SRCardsEPL;2017-09-23 14:06;0;0;"6′ Yellow Card Huddersfield (Abdelhamid Sabiri) #BURHUD pic.twitter.com/bRlJTcbZOd";;;#BURHUD;"911592584480509958";https://twitter.com/SRCardsEPL/status/911592584480509958
HTAFCFR;2017-09-23 14:06;0;0;"Carton jaune pour Sabiri suite à un tacle à retardement... #burhud #utt";;;#burhud #utt;"911592583725551616";https://twitter.com/HTAFCFR/status/911592583725551616
Merrybetgold;2017-09-23 14:06;0;0;"6′ Yellow Card Huddersfield Burnley 0:0 Huddersfield #BURHUD pic.twitter.com/yPss1yKUSR";;;#BURHUD;"911592582496571394";https://twitter.com/Merrybetgold/status/911592582496571394
barmyarmyuk;2017-09-23 14:05;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | (5)";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911592312995815425";https://twitter.com/barmyarmyuk/status/911592312995815425
PremierEspanol;2017-09-23 14:04;0;0;"¡Empiezan! #PremierLeague @BurnleyOfficial - @htafcdotcom #BURHUD @Everton - @afcbournemouth #EVEBOU @ManCity - @CPFC #MCICRY #CityVCPFC";;@BurnleyOfficial @htafcdotcom @Everton @afcbournemouth @ManCity @CPFC;#PremierLeague #BURHUD #EVEBOU #MCICRY #CityVCPFC;"911592116643614726";https://twitter.com/PremierEspanol/status/911592116643614726
SimonHumphreys1;2017-09-23 14:02;0;0;"Here come the teams. @BurnleyOfficial @htafcdotcom @talksportmdl #BURHUD pic.twitter.com/RBJf88Z7EW";;@BurnleyOfficial @htafcdotcom @talksportmdl;#BURHUD;"911591636416778240";https://twitter.com/SimonHumphreys1/status/911591636416778240
barmyarmyuk;2017-09-23 14:01;0;0;"LATEST | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | In Play Bet > https:// barmyarmyuk.tumblr.com/post/150080525 187/matchbetting …";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911591478253801472";https://twitter.com/barmyarmyuk/status/911591478253801472
lilDrumSlammer;2017-09-23 14:01;0;0;"clarets, ftw! #burhud";;;#burhud;"911591452714704897";https://twitter.com/lilDrumSlammer/status/911591452714704897
PremierShowIT;2017-09-23 14:01;0;0;"KICK OFF #STKCHE #SOUMUN #SWAWAT #BURHUD #MCICRY #EVEBOU";;;#STKCHE #SOUMUN #SWAWAT #BURHUD #MCICRY #EVEBOU;"911591334653382656";https://twitter.com/PremierShowIT/status/911591334653382656
AFC_Harry34;2017-09-23 14:01;0;0;"Predictions: #BURHUD 2-1 #EVEBOU 3-1 #MCICRY 3-1 #SOUMUN 1-2 #STKCHE 1-1 #SWAWAT 1-1";;;#BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT;"911591314327789568";https://twitter.com/AFC_Harry34/status/911591314327789568
Merrybetgold;2017-09-23 14:00;0;1;"Match started Burnley : Huddersfield #BURHUD pic.twitter.com/bXyPPoI79c";;;#BURHUD;"911591165258031104";https://twitter.com/Merrybetgold/status/911591165258031104
barmyarmyuk;2017-09-23 14:00;0;0;"KICK OFF | #Burnley 0-0 #Huddersfield | #bfc vs #htafc | #BURHUD | pic.twitter.com/jcxvDutbLj";;;#Burnley #Huddersfield #bfc #htafc #BURHUD;"911591149164474368";https://twitter.com/barmyarmyuk/status/911591149164474368
extrafreetv_com;2017-09-23 14:00;0;0;"Watch Burnley Vs Huddersfield Free stream link for all devices http:// extrafreetv.com/match/sports86 .php … #BURHUD";;;#BURHUD;"911591113429065729";https://twitter.com/extrafreetv_com/status/911591113429065729
JADWAL_HKLPI;2017-09-23 14:00;0;0;"MULAI PERTANDINGAN BABAK PERTAMA! LIVE: http:// crwd.fr/2xppYTV #BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT pic.twitter.com/rMHP1O6iY0";;;#BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT;"911591079690031105";https://twitter.com/JADWAL_HKLPI/status/911591079690031105
ShSalahedin;2017-09-23 14:00;0;0;"1' #PL - #MCICRY 0-0 - #EVEBOU 0-0 - #SOUMUN 0-0 - #BURHUD 0-0 - #STKCHE 0-0 - #SWAWAT 0-0";;;#PL #MCICRY #EVEBOU #SOUMUN #BURHUD #STKCHE #SWAWAT;"911591065009967104";https://twitter.com/ShSalahedin/status/911591065009967104
HITCsportLive;2017-09-23 14:00;0;0;"KICK OFF Burnley v Huddersfield http://www. hitc.com/en-gb/sport/fo otball/matches/-37433/ … #BURHUD #clarets #HTAFC #EPL";;;#BURHUD #clarets #HTAFC #EPL;"911591059414765568";https://twitter.com/HITCsportLive/status/911591059414765568
bethutUK;2017-09-23 14:00;0;0;"Burnley to win 1-0 at 11/2 Sam Vokes to score first at 5/1 FREE BET: http:// bit.ly/2wM1qCJ #BURHUD #htfc #FPL pic.twitter.com/2HMQ5D9CJu";;;#BURHUD #htfc #FPL;"911591000295882752";https://twitter.com/bethutUK/status/911591000295882752
OnlyWayIsFooty;2017-09-23 13:59;0;0;"#PL Predictions: #BURHUD 2-0 #EVEBOU 2-1 #MCICRY 4-0 #SOUMUN 2-2 #STKCHE 1-1 #SWAWAT 1-2";;;#PL #BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT;"911590798688440321";https://twitter.com/OnlyWayIsFooty/status/911590798688440321
SeanKeyes;2017-09-23 13:59;0;1;"#BURHUD pic.twitter.com/lglyIewtVC";;;#BURHUD;"911590732145848321";https://twitter.com/SeanKeyes/status/911590732145848321
SportsAttackWOR;2017-09-23 13:58;0;0;"#BURHUD Prediction: 1-1 #PremierLeague";;;#BURHUD #PremierLeague;"911590591489753093";https://twitter.com/SportsAttackWOR/status/911590591489753093
HTAFCFR;2017-09-23 13:58;0;0;"A noter qu’il s’agira de la 50e apparition de C.Schindler sous le maillot des Terriers #utt #burhud";;;#utt #burhud;"911590575564083200";https://twitter.com/HTAFCFR/status/911590575564083200
HTAFCFR;2017-09-23 13:57;0;0;"D.Williams(pied)C.Quaner(mollet)S.Mounie(talon)J.Stankovic(genou)K.Palmer(adducteurs) sont toujours à l’infirmerie #utt #burhud";;;#utt #burhud;"911590361822318597";https://twitter.com/HTAFCFR/status/911590361822318597
SeanKeyes;2017-09-23 13:56;0;0;"How many of us boycotted @Ladbrokes today? #BURHUD #TwitterClarets";;@Ladbrokes;#BURHUD #TwitterClarets;"911590151498948608";https://twitter.com/SeanKeyes/status/911590151498948608
FootballFeverNG;2017-09-23 13:56;0;0;"This na the line up for Burnley vs Huddersfield Town. #PL #BURHUD #FootballFeverNG pic.twitter.com/WTO6C8yJnR";;;#PL #BURHUD #FootballFeverNG;"911590035945869313";https://twitter.com/FootballFeverNG/status/911590035945869313
Volunteerpaul57;2017-09-23 13:56;0;0;"@vksparks #BURHUD lack of goals should be 0-0. Probably won't be though";;@vksparks;#BURHUD;"911589987187134464";https://twitter.com/Volunteerpaul57/status/911589987187134464
Yullaw10;2017-09-23 13:55;0;0;"#acca #STKCHE #BURHUD #MCICRY #soumun #bbcfootball #ssn #ssnhq pic.twitter.com/BwqMKUhuO0";;;#acca #STKCHE #BURHUD #MCICRY #soumun #bbcfootball #ssn #ssnhq;"911589879665979394";https://twitter.com/Yullaw10/status/911589879665979394
HT_ThisMinute;2017-09-23 13:55;0;0;"Huddersfield Town live commentary, live match stats from 15:00 for game against Burnley #BURHUD #htafc see http:// bit.ly/2xpXwkW";;;#BURHUD #htafc;"911589745288982529";https://twitter.com/HT_ThisMinute/status/911589745288982529
SimonHumphreys1;2017-09-23 13:54;0;0;"The teams will be out shortly here. @BurnleyOfficial @htafcdotcom @talksportmdl #BURHUD pic.twitter.com/aKyEFhviFR";;@BurnleyOfficial @htafcdotcom @talksportmdl;#BURHUD;"911589678163402753";https://twitter.com/SimonHumphreys1/status/911589678163402753
HTAFCFR;2017-09-23 13:54;1;1;"Et voilà la liste des joueurs de @Burnley_FR #burhud #utt pic.twitter.com/CGDL2ICjWc";;@Burnley_FR;#burhud #utt;"911589662300491777";https://twitter.com/HTAFCFR/status/911589662300491777
SkySport;2017-09-23 13:54;2;4;"#Premier , dalle 16:00 #EVEBOU #SOUMUN #MCICRY #SWAWAT #BURHUD #STKCHE diretta #SkySport 3, @MassMarianella #SkyPremier pic.twitter.com/hdIo1r1FjK";;@MassMarianella;#Premier #EVEBOU #SOUMUN #MCICRY #SWAWAT #BURHUD #STKCHE #SkySport #SkyPremier;"911589637675679744";https://twitter.com/SkySport/status/911589637675679744
petethebet;2017-09-23 13:54;0;0;"My #savacca picks: #BURHUD = Draw, #EVEBOU = Draw, #MCICRY = Home, #SOUMUN = Draw, #LEILIV = Draw http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911589569153429509";https://twitter.com/petethebet/status/911589569153429509
handeyenmezzz;2017-09-23 13:53;0;0;"Burnley v Huddersfield Town Live Stream : http:// bit.ly/2hno6au s1k1g8 #BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL";;;#BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL;"911589419911667712";https://twitter.com/handeyenmezzz/status/911589419911667712
BigSlickGames;2017-09-23 13:53;0;0;"My #savacca picks: #BURHUD = Home, #EVEBOU = Away, #MCICRY = Home, #SOUMUN = Away, #LEILIV = Home http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911589282137206784";https://twitter.com/BigSlickGames/status/911589282137206784
HTAFCFR;2017-09-23 13:52;0;1;"Voilà la compo pour affronter @Burnley_FR avec notamment la titularisation de Hogg #utt #burhud pic.twitter.com/jG0D9SlJZX";;@Burnley_FR;#utt #burhud;"911589184040775681";https://twitter.com/HTAFCFR/status/911589184040775681
Merrybetgold;2017-09-23 13:51;0;0;"Bet now Burnley : Huddersfield #BURHUD pic.twitter.com/1NtU26Czbg";;;#BURHUD;"911588908890296320";https://twitter.com/Merrybetgold/status/911588908890296320
bettingpro;2017-09-23 13:51;0;0;"Premier League predictions & tips: Best bets for 3pm Saturday. #BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT https://www. bettingpro.com/category/footb all/saturday-3pm-premier-league-predictions-betting-tips-20170920-0012/ … pic.twitter.com/8kDyJmcrQx";;;#BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT;"911588793853120512";https://twitter.com/bettingpro/status/911588793853120512
BBCSport;2017-09-23 13:51;20;87;"This will be the first top-flight meeting between Burnley & Huddersfield since 1971! Who'll take the spoils? http:// bbc.in/2foRDja #BURHUD pic.twitter.com/IfUCWyMGHy";;;#BURHUD;"911588793391702017";https://twitter.com/BBCSport/status/911588793391702017
EstadioPremier;2017-09-23 13:50;1;1;"SuperCARRUSEL en DIRECTO con los 2 de Mánchester: #SOUMUN #BURHUD #EVEBOU #MCICRY #STKCHE #SWAWAT La Ronda http:// tlks.pt/CL3QsZ pic.twitter.com/ZVOk3onvC6";;;#SOUMUN #BURHUD #EVEBOU #MCICRY #STKCHE #SWAWAT;"911588626949136384";https://twitter.com/EstadioPremier/status/911588626949136384
leec72;2017-09-23 13:50;0;0;"My #savacca picks: #BURHUD = Home, #EVEBOU = Home, #MCICRY = Home, #SOUMUN = Draw, #LEILIV = Away http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911588613745455105";https://twitter.com/leec72/status/911588613745455105
chirpyll;2017-09-23 13:49;0;0;"My #savacca picks: #BURHUD = Draw, #EVEBOU = Home, #MCICRY = Home, #SOUMUN = Away, #LEILIV = Away http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911588445927112705";https://twitter.com/chirpyll/status/911588445927112705
_WinFactory;2017-09-23 13:48;1;1;"SPECIAL OFFER Bet £10, Get £30 in #FreeBets http:// ads2.williamhill.com/redirect.aspx? pid=191335397&bid=1487415338 … #BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT #EFC #CFC #MUFC pic.twitter.com/RlNk52rAjR";;;#FreeBets #BURHUD #EVEBOU #MCICRY #SOUMUN #STKCHE #SWAWAT #EFC #CFC #MUFC;"911588167643537408";https://twitter.com/_WinFactory/status/911588167643537408
Neil_Wilby;2017-09-23 13:48;1;4;"Great to see female match official on duty at #BURHUD . #Respect #Diversity . Photo credit @karen_windle pic.twitter.com/fwXRLAS8Di";;@karen_windle;#BURHUD #Respect #Diversity;"911588150048419840";https://twitter.com/Neil_Wilby/status/911588150048419840
AlfBertinho;2017-09-23 13:46;0;0;"Encuentros de las 16h. #PremierLeague #BURHUD #SWAWAT #STKCHE #SOUMUN #MCICRY #EVEBOU pic.twitter.com/cguYuUdrFM";;;#PremierLeague #BURHUD #SWAWAT #STKCHE #SOUMUN #MCICRY #EVEBOU;"911587566209642498";https://twitter.com/AlfBertinho/status/911587566209642498
TGOTvStreams;2017-09-23 13:46;0;0;"Watch Burnley Vs Huddersfield Free stream link for all devices http:// tgo-tv.co/channel/86.php #BURHUD @burnleyfannews";;@burnleyfannews;#BURHUD;"911587466179686406";https://twitter.com/TGOTvStreams/status/911587466179686406
BURN_ThisMinute;2017-09-23 13:45;0;0;"Live at 15:00 todays Burnley v Huddersfield Town commentary & inplay stats see http:// bit.ly/2xpWAgq #BURHUD #bfc";;;#BURHUD #bfc;"911587224931758080";https://twitter.com/BURN_ThisMinute/status/911587224931758080
Merrybetgold;2017-09-23 13:45;0;1;"Starting soon Burnley : Huddersfield #BURHUD pic.twitter.com/fbNrOpeekN";;;#BURHUD;"911587215188348929";https://twitter.com/Merrybetgold/status/911587215188348929
SRCardsEPL;2017-09-23 13:45;0;0;"Starting soon Burnley : Huddersfield #BURHUD pic.twitter.com/zWrFdnqyPP";;;#BURHUD;"911587203431718913";https://twitter.com/SRCardsEPL/status/911587203431718913
FalandoSobrePL;2017-09-23 13:44;0;0;"Burnley empatou ou foi derrotado em 6 dos últimos 8 jogos em casa. #BURHUD";;;#BURHUD;"911586955539791872";https://twitter.com/FalandoSobrePL/status/911586955539791872
FalandoSobrePL;2017-09-23 13:43;0;1;"A média de gols do Burnley jogando em casa é de menos de 3 gols por partida. #BURHUD";;;#BURHUD;"911586706775781377";https://twitter.com/FalandoSobrePL/status/911586706775781377
Morphin_Zehra;2017-09-23 13:42;6;6;"Burnley v Huddersfield Town Live Stream : http:// bit.ly/2xYH3aB s1k1g8 #BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL";;;#BURHUD #PL #PremierLEague #Matchday #htafc #BurnleyFC #EPL #BPL;"911586640933638144";https://twitter.com/Morphin_Zehra/status/911586640933638144
_benjani_;2017-09-23 13:42;1;1;"My #savacca picks: #BURHUD = Home, #EVEBOU = Home, #MCICRY = Home, #SOUMUN = Away, #LEILIV = Away http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911586476319748097";https://twitter.com/_benjani_/status/911586476319748097
FalandoSobrePL;2017-09-23 13:42;0;1;"Contra equipes que conseguiram acesso, o Burnley empatou 3 dos últimos 4 jogos em casa. #BURHUD";;;#BURHUD;"911586451325718529";https://twitter.com/FalandoSobrePL/status/911586451325718529
FourFourTwo;2017-09-23 13:41;0;1;"#HTAFC (vs. #BurnleyFC ) Lossl, Smith, Hogg, Kachunga, Mooy, Sabiri, Lowe, Depoitre, Ince, Zanka, Schindler #BURHUD";;;#HTAFC #BurnleyFC #BURHUD;"911586387551506434";https://twitter.com/FourFourTwo/status/911586387551506434
FourFourTwo;2017-09-23 13:41;0;2;"TEAMS #BurnleyFC (vs. #HTAFC ) Pope, Lowton, Cork, Tarkowski, Mee, Wood, Brady, Hendrick, Defour, Ward, Arfield #BURHUD";;;#BurnleyFC #HTAFC #BURHUD;"911586260493520896";https://twitter.com/FourFourTwo/status/911586260493520896
penner3012;2017-09-23 13:40;0;1;"My #savacca picks: #BURHUD = Home, #EVEBOU = Draw, #MCICRY = Home, #SOUMUN = Away, #LEILIV = Home http:// wh.cm/savacca";;;#savacca #BURHUD #EVEBOU #MCICRY #SOUMUN #LEILIV;"911586174258556928";https://twitter.com/penner3012/status/911586174258556928
HT_ThisMinute;2017-09-23 13:40;0;0;"Huddersfield Town team news and latest pre match odds see http:// bit.ly/2xq9rPy #htafc #BURHUD";;;#htafc #BURHUD;"911585973158465536";https://twitter.com/HT_ThisMinute/status/911585973158465536
bethutUK;2017-09-23 13:40;0;0;"Sam Vokes to score first at 5/1 Burnley to win 1-0 at 11/2 FREE BET: http:// bit.ly/2wM1qCJ #BURHUD #htfc #FPL pic.twitter.com/HDx5X61LLf";;;#BURHUD #htfc #FPL;"911585948214939648";https://twitter.com/bethutUK/status/911585948214939648
bedmeister;2017-09-23 13:39;0;0;"#Whatsoddspaddy Ince to score from outside penalty area? #BURHUD";;;#Whatsoddspaddy #BURHUD;"911585736805187588";https://twitter.com/bedmeister/status/911585736805187588
Kezbian1804;2017-09-23 13:38;0;0;"Matchday. #BURHUD #COYC #twitterclarets";;;#BURHUD #COYC #twitterclarets;"911585523373940737";https://twitter.com/Kezbian1804/status/911585523373940737
dlrbrts;2017-09-23 13:37;0;1;"It's almost time for kick off at Turf Moor for #BURHUD - here's a few snippets of info about the 2 teams from @InfoGolApp #twitterclarets pic.twitter.com/kzH9wDzvyi";;@InfoGolApp;#BURHUD #twitterclarets;"911585260789489664";https://twitter.com/dlrbrts/status/911585260789489664
