username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SRCardsEPL;2017-09-23 14:16;0;0;"15′ Team stats Swansea 0:1 Watford #SWAWAT pic.twitter.com/pjlljbPjGo";;;#SWAWAT;"911595168448548864";https://twitter.com/SRCardsEPL/status/911595168448548864
Merrybetgold;2017-09-23 14:16;0;0;"Team Statistics Swansea 0:1 Watford #SWAWAT pic.twitter.com/Fd7V9X3QHg";;;#SWAWAT;"911595167559376897";https://twitter.com/Merrybetgold/status/911595167559376897
WatfordESP;2017-09-23 14:16;0;1;"En el gol no hay asistencia de Carrillo ya que el centro fue rechazado por un defensa y en el rebote Gray anota. #WatfordFC #SWAWAT";;;#WatfordFC #SWAWAT;"911595162270339072";https://twitter.com/WatfordESP/status/911595162270339072
FrenchSwans;2017-09-23 14:16;0;0;"Allez il faut se réveiller, reste 75 Minutes ! #SWAWAT 0-1";;;#SWAWAT;"911595114824441856";https://twitter.com/FrenchSwans/status/911595114824441856
PostToPostSport;2017-09-23 14:16;0;0;"Gray has put Watford 0 - 1 up #SWAWAT";;;#SWAWAT;"911595097875247104";https://twitter.com/PostToPostSport/status/911595097875247104
OdikoGodwin;2017-09-23 14:16;0;0;"Watford have performed excellently away from home so far this season. They are ahead again at Swansea. #SWAWAT";;;#SWAWAT;"911595068502548480";https://twitter.com/OdikoGodwin/status/911595068502548480
InfoPremier_es;2017-09-23 14:16;0;0;"13' GOOOOOL DE GRAY !! @SwansOfficial 0 -1 @WatfordFC #SWAWAT";;@SwansOfficial @WatfordFC;#SWAWAT;"911595054170624000";https://twitter.com/InfoPremier_es/status/911595054170624000
Footietalk1;2017-09-23 14:15;0;0;"Goal - GRAY Swansea 0-1 Watford (13 mins) #SWAWAT #FPL";;;#SWAWAT #FPL;"911594992363347970";https://twitter.com/Footietalk1/status/911594992363347970
FrenchSwans;2017-09-23 14:15;0;0;"FERNANDEZ ! C'était presque dedans... COME ON ! #SWAWAT 0-1";;;#SWAWAT;"911594948667101184";https://twitter.com/FrenchSwans/status/911594948667101184
SwansOfficial;2017-09-23 14:15;5;21;"15: How did that not go in!? @LeroyFer8 ’s header drifts across goal, and Gomes manages to turn it around the post. #SWAWAT 0-1";;@LeroyFer8;#SWAWAT;"911594915959906305";https://twitter.com/SwansOfficial/status/911594915959906305
seancardo;2017-09-23 14:15;0;1;"GOAL! Swansea 0-1* Watford. Andre Gray (13'). #SWAWAT #Swans #WatfordFC #seanknows pic.twitter.com/HvRoC1DEya";;;#SWAWAT #Swans #WatfordFC #seanknows;"911594891842646017";https://twitter.com/seancardo/status/911594891842646017
AlexxPan;2017-09-23 14:15;0;1;"What a bloody shit start #Swans #SWAWAT";;;#Swans #SWAWAT;"911594888193613824";https://twitter.com/AlexxPan/status/911594888193613824
egansmind;2017-09-23 14:15;0;0;"Abysmal negative tactics at home @SwansOfficial #SWAWAT";;@SwansOfficial;#SWAWAT;"911594884842258432";https://twitter.com/egansmind/status/911594884842258432
WillHillInPlay;2017-09-23 14:15;0;0;"GOAL! Swansea 0-1 Watford. Andre Gray slots home a loose ball for his first #PL goal for Watford. #SWAWAT";;;#PL #SWAWAT;"911594852613271552";https://twitter.com/WillHillInPlay/status/911594852613271552
ManuLorenzo_2;2017-09-23 14:15;0;0;"GOL de Gray, gol del Watford. Min.14, Swansea 0-1 Watford. #PL #SWAWAT";;;#PL #SWAWAT;"911594844438573056";https://twitter.com/ManuLorenzo_2/status/911594844438573056
1xbet_Eng;2017-09-23 14:15;0;0;"GOAL!!!!! #Gray opens score for #watfordfc ! 0-1 in #SWAWAT ! #PL Bet in-play http:// cutter.li/dzCwox pic.twitter.com/HgLsRZidgE";;;#Gray #watfordfc #SWAWAT #PL;"911594816764612609";https://twitter.com/1xbet_Eng/status/911594816764612609
frankikisugaray;2017-09-23 14:15;0;0;"0-1 #SWAWAT";;;#SWAWAT;"911594814503763968";https://twitter.com/frankikisugaray/status/911594814503763968
SportsAttackWOR;2017-09-23 14:15;0;0;"WATFORD GOAL! Andre Gray scores against Swansea to go 1-0 up- 13 mins #SWAWAT #PremierLeague";;;#SWAWAT #PremierLeague;"911594806312263680";https://twitter.com/SportsAttackWOR/status/911594806312263680
World_of_Sport;2017-09-23 14:15;0;0;"#SWAWAT : GOAL! Andre Gray opens the scoring after 13' Will they add another? Bet live in play: https://www. worldofsport.co.za/live pic.twitter.com/C2HKZadqrj";;;#SWAWAT;"911594798397739009";https://twitter.com/World_of_Sport/status/911594798397739009
AFC_Harry34;2017-09-23 14:15;0;0;"Gray puts Watford ahead at Swansea, 0-1 #SWAWAT";;;#SWAWAT;"911594780899016706";https://twitter.com/AFC_Harry34/status/911594780899016706
FourFourTwo;2017-09-23 14:15;4;15;"GOAL! #Swans 0-1 #WatfordFC Gray scores for Watford and gives the away side the lead. #SWAWAT";;;#Swans #WatfordFC #SWAWAT;"911594778617409536";https://twitter.com/FourFourTwo/status/911594778617409536
SkyFootball_Ind;2017-09-23 14:15;0;0;"Goal - GRAY Assist - TBC Swansea 0-1 Watford (13 mins) #SWAWAT #FPL";;;#SWAWAT #FPL;"911594771184992258";https://twitter.com/SkyFootball_Ind/status/911594771184992258
FrenchSwans;2017-09-23 14:15;0;0;"14' Corner pour Swansea #SWAWAT 0-1";;;#SWAWAT;"911594759210389504";https://twitter.com/FrenchSwans/status/911594759210389504
HD_Livestreams;2017-09-23 14:14;0;0;"Swansea vs Watford LIVE HD Stream http:// linkshrink.net/7F3WxD RT&Follow #SWAWAT #Swansea #Watford #PremierLeague";;;#SWAWAT #Swansea #Watford #PremierLeague;"911594749336981504";https://twitter.com/HD_Livestreams/status/911594749336981504
FlowSportsLive;2017-09-23 14:14;0;0;"GOAL! Andre Gray taps home a loose ball to give Watford the lead. 0-1 #SWAWAT";;;#SWAWAT;"911594723437096963";https://twitter.com/FlowSportsLive/status/911594723437096963
WatfordESP;2017-09-23 14:14;0;4;"13' | ¡¡¡GOOOOOOOOOOOOOL DE ANDRE GRAY!!! Nuestro delantero marca tras centro de Carrillo. @SwansOfficial 0-1 #WatfordFC #SWAWAT";;@SwansOfficial;#WatfordFC #SWAWAT;"911594708211728384";https://twitter.com/WatfordESP/status/911594708211728384
Fpl_Updates;2017-09-23 14:14;1;5;"GOAL to Watford 0-1 Gray with the goal No assist #SWAWAT #FPL";;;#SWAWAT #FPL;"911594707976884224";https://twitter.com/Fpl_Updates/status/911594707976884224
Merrybetgold;2017-09-23 14:14;0;1;"13′ Goal Watford Swansea 0:1 Watford #SWAWAT pic.twitter.com/eN1r0UTl5y";;;#SWAWAT;"911594687932362752";https://twitter.com/Merrybetgold/status/911594687932362752
SRCardsEPL;2017-09-23 14:14;0;0;"13′ Goal Watford (Andre Gray) Swansea 0:1 Watford #SWAWAT pic.twitter.com/ofGcrVDkT3";;;#SWAWAT;"911594679417925632";https://twitter.com/SRCardsEPL/status/911594679417925632
FrenchSwans;2017-09-23 14:14;0;0;"But de Watford... énorme erreur de Clucas... logique... #SWAWAT 0-1";;;#SWAWAT;"911594650942787585";https://twitter.com/FrenchSwans/status/911594650942787585
premierleague;2017-09-23 14:14;130;334;"GOAL Swansea 0-1 Watford (13 mins) Andre Gray slots home a loose ball for his first #PL goal for Watford #SWAWAT";;;#PL #SWAWAT;"911594645464940544";https://twitter.com/premierleague/status/911594645464940544
BBCSportWales;2017-09-23 14:14;1;6;"GOAL! #Swans 0-1 Watford Andre Gray scores on 13 minutes! #SWAWAT @BBCRadioWales FM/DAB in Swansea LIVE: http:// bbc.in/2wcVO57 pic.twitter.com/jlsy6V2iLV";;@BBCRadioWales;#Swans #SWAWAT;"911594625789497344";https://twitter.com/BBCSportWales/status/911594625789497344
paniekvoetbal;2017-09-23 14:14;0;0;"13' Doelpunt Gray ( #watford ) #swawat 0-1";;;#watford #swawat;"911594621586862080";https://twitter.com/paniekvoetbal/status/911594621586862080
